3.67	1.27408	0.783838	-0.423937	0.695644
3.68	1.26983	0.790807	-0.426424	0.698028
3.69	1.26555	0.797799	-0.428854	0.700355
3.7	1.26125	0.804814	-0.431228	0.702626
3.71	1.25693	0.811851	-0.433544	0.704839
3.72	1.25258	0.81891	-0.435804	0.706995
3.73	1.24821	0.825991	-0.438006	0.709094
3.74	1.24382	0.833092	-0.440151	0.711135
3.75	1.23941	0.840213	-0.442238	0.713118
3.76	1.23498	0.847354	-0.444267	0.715043
3.77	1.23052	0.854514	-0.446238	0.716909
3.78	1.22605	0.861692	-0.44815	0.718717
3.79	1.22156	0.868888	-0.450004	0.720467
3.8	1.21705	0.876101	-0.451799	0.722157
3.81	1.21252	0.883331	-0.453535	0.723788
3.82	1.20798	0.890577	-0.455212	0.725361
3.83	1.20342	0.897838	-0.45683	0.726873
3.84	1.19884	0.905114	-0.458388	0.728326
3.85	1.19425	0.912404	-0.459887	0.72972
3.86	1.18965	0.919708	-0.461326	0.731054
3.87	1.18503	0.927025	-0.462705	0.732327
3.88	1.18039	0.934355	-0.464024	0.733541
3.89	1.17575	0.941696	-0.465283	0.734694
3.9	1.17109	0.949048	-0.466482	0.735787
3.91	1.16642	0.956411	-0.467621	0.73682
3.92	1.16173	0.963784	-0.468699	0.737792
3.93	1.15704	0.971167	-0.469717	0.738703
3.94	1.15234	0.978558	-0.470673	0.739553
3.95	1.14763	0.985958	-0.47157	0.740343
3.96	1.14291	0.993365	-0.472405	0.741071
3.97	1.13818	1.00078	-0.473179	0.741739
3.98	1.13345	1.0082	-0.473893	0.742345
3.99	1.1287	1.01563	-0.474545	0.74289
4	1.12396	1.02306	-0.475136	0.743374
4.01	1.1192	1.03049	-0.475666	0.743797
4.02	1.11444	1.03793	-0.476135	0.744158
4.03	1.10968	1.04538	-0.476543	0.744458
4.04	1.10491	1.05282	-0.476889	0.744697
4.05	1.10014	1.06027	-0.477174	0.744874
4.06	1.09537	1.06772	-0.477398	0.74499
4.07	1.09059	1.07517	-0.47756	0.745044
4.08	1.08582	1.08262	-0.477661	0.745036
4.09	1.08104	1.09007	-0.477701	0.744967
4.1	1.07626	1.09752	-0.477679	0.744837
4.11	1.07149	1.10497	-0.477596	0.744645
4.12	1.06671	1.11241	-0.477452	0.744392
4.13	1.06194	1.11985	-0.477246	0.744077
4.14	1.05717	1.12729	-0.476979	0.743701
4.15	1.0524	1.13473	-0.47665	0.743263
4.16	1.04763	1.14216	-0.476261	0.742764
4.17	1.04287	1.14958	-0.47581	0.742204
4.18	1.03812	1.157	-0.475298	0.741582
4.19	1.03337	1.16441	-0.474725	0.740899
4.2	1.02862	1.17182	-0.474091	0.740155
4.21	1.02389	1.17922	-0.473396	0.73935
4.22	1.01916	1.18661	-0.47264	0.738484
4.23	1.01443	1.19399	-0.471823	0.737557
4.24	1.00972	1.20136	-0.470946	0.736569
4.25	1.00502	1.20872	-0.470008	0.73552
4.26	1.00032	1.21607	-0.469009	0.734411
4.27	0.995635	1.22341	-0.46795	0.733241
4.28	0.990961	1.23073	-0.466831	0.732011
4.29	0.986299	1.23805	-0.465652	0.730721
4.3	0.981649	1.24535	-0.464412	0.72937
4.31	0.977011	1.25263	-0.463113	0.727959
4.32	0.972387	1.25991	-0.461754	0.726488
4.33	0.967776	1.26716	-0.460335	0.724958
4.34	0.96318	1.2744	-0.458857	0.723368
4.35	0.958599	1.28163	-0.457319	0.721718
4.36	0.954034	1.28884	-0.455722	0.720009
4.37	0.949485	1.29603	-0.454067	0.718241
4.38	0.944953	1.3032	-0.452352	0.716414
4.39	0.940438	1.31036	-0.450579	0.714529
4.4	0.935941	1.31749	-0.448747	0.712584
4.41	0.931463	1.32461	-0.446857	0.710581
4.42	0.927004	1.3317	-0.444909	0.70852
4.43	0.922565	1.33878	-0.442903	0.706401
4.44	0.918147	1.34583	-0.440839	0.704224
4.45	0.913749	1.35286	-0.438718	0.70199
4.46	0.909372	1.35987	-0.436539	0.699698
4.47	0.905018	1.36686	-0.434304	0.697349
4.48	0.900687	1.37382	-0.432011	0.694943
4.49	0.896378	1.38076	-0.429662	0.69248
4.5	0.892093	1.38767	-0.427257	0.689961
4.51	0.887833	1.39456	-0.424796	0.687386
4.52	0.883598	1.40142	-0.422279	0.684755
4.53	0.879388	1.40825	-0.419706	0.682068
4.54	0.875204	1.41506	-0.417078	0.679325
4.55	0.871046	1.42184	-0.414395	0.676528
4.56	0.866916	1.42859	-0.411658	0.673675
4.57	0.862813	1.43531	-0.408865	0.670768
4.58	0.858739	1.442	-0.406019	0.667807
4.59	0.854693	1.44867	-0.403119	0.664792
4.6	0.850677	1.4553	-0.400165	0.661722
4.61	0.84669	1.4619	-0.397158	0.6586
4.62	0.842734	1.46847	-0.394098	0.655424
4.63	0.838808	1.47501	-0.390985	0.652196
4.64	0.834914	1.48151	-0.387819	0.648915
4.65	0.831052	1.48799	-0.384602	0.645582
4.66	0.827222	1.49443	-0.381333	0.642197
4.67	0.823426	1.50083	-0.378013	0.63876
4.68	0.819662	1.5072	-0.374642	0.635273
4.69	0.815933	1.51354	-0.37122	0.631734
4.7	0.812238	1.51984	-0.367747	0.628146
4.71	0.808578	1.5261	-0.364225	0.624507
4.72	0.804954	1.53233	-0.360653	0.620818
4.73	0.801365	1.53851	-0.357032	0.61708
4.74	0.797813	1.54467	-0.353362	0.613293
4.75	0.794298	1.55078	-0.349643	0.609457
4.76	0.790821	1.55686	-0.345877	0.605573
4.77	0.787381	1.56289	-0.342062	0.601641
4.78	0.783979	1.56889	-0.3382	0.597662
4.79	0.780617	1.57484	-0.334292	0.593635
4.8	0.777294	1.58076	-0.330336	0.589562
4.81	0.77401	1.58664	-0.326335	0.585443
4.82	0.770767	1.59247	-0.322288	0.581277
4.83	0.767565	1.59826	-0.318195	0.577066
4.84	0.764403	1.60401	-0.314058	0.572811
4.85	0.761284	1.60972	-0.309876	0.56851
4.86	0.758206	1.61538	-0.30565	0.564165
4.87	0.755171	1.621	-0.30138	0.559777
4.88	0.752179	1.62658	-0.297067	0.555345
4.89	0.74923	1.63211	-0.292711	0.55087
4.9	0.746325	1.63759	-0.288313	0.546353
4.91	0.743464	1.64303	-0.283873	0.541794
4.92	0.740647	1.64843	-0.279392	0.537193
4.93	0.737876	1.65378	-0.27487	0.532552
4.94	0.73515	1.65908	-0.270307	0.527869
4.95	0.73247	1.66434	-0.265704	0.523147
4.96	0.729836	1.66954	-0.261062	0.518384
4.97	0.727249	1.6747	-0.25638	0.513583
4.98	0.724709	1.67981	-0.25166	0.508742
4.99	0.722216	1.68488	-0.246902	0.503864
5	0.719771	1.68989	-0.242106	0.498947
5.01	0.717374	1.69486	-0.237273	0.493994
5.02	0.715025	1.69977	-0.232403	0.489003
5.03	0.712726	1.70464	-0.227497	0.483977
5.04	0.710476	1.70945	-0.222555	0.478914
5.05	0.708275	1.71421	-0.217578	0.473816
5.06	0.706124	1.71893	-0.212567	0.468683
