0.41	3.43505
0.42	3.45252
0.43	3.46946
0.44	3.48586
0.45	3.50173
0.46	3.5171
0.47	3.53197
0.48	3.54635
0.49	3.56025
0.5	3.57369
0.51	3.58667
0.52	3.5992
0.53	3.6113
0.54	3.62298
0.55	3.63425
0.56	3.64511
0.57	3.65559
0.58	3.66569
0.59	3.67542
0.6	3.68479
0.61	3.69381
0.62	3.70249
0.63	3.71085
0.64	3.71889
0.65	3.72663
0.66	3.73406
0.67	3.74121
0.68	3.74808
0.69	3.75468
0.7	3.76102
0.71	3.76711
0.72	3.77296
0.73	3.77858
0.74	3.78396
0.75	3.78913
0.76	3.79409
0.77	3.79885
0.78	3.80341
0.79	3.80779
0.8	3.81198
0.81	3.816
0.82	3.81986
0.83	3.82355
0.84	3.82709
0.85	3.83048
0.86	3.83372
0.87	3.83683
0.88	3.83981
0.89	3.84266
0.9	3.84539
0.91	3.84801
0.92	3.85051
0.93	3.8529
0.94	3.85519
0.95	3.85738
0.96	3.85948
0.97	3.86149
0.98	3.86341
0.99	3.86524
1	3.867
1.01	3.86868
1.02	3.87029
1.03	3.87182
1.04	3.87329
1.05	3.8747
1.06	3.87604
1.07	3.87732
1.08	3.87855
1.09	3.87972
1.1	3.88085
1.11	3.88192
1.12	3.88294
1.13	3.88392
1.14	3.88486
1.15	3.88575
1.16	3.88661
1.17	3.88743
1.18	3.88821
1.19	3.88895
1.2	3.88967
1.21	3.89035
1.22	3.891
1.23	3.89162
1.24	3.89222
1.25	3.89278
1.26	3.89333
1.27	3.89385
1.28	3.89434
1.29	3.89481
1.3	3.89527
1.31	3.8957
1.32	3.89611
1.33	3.8965
1.34	3.89688
1.35	3.89724
1.36	3.89758
1.37	3.89791
1.38	3.89822
1.39	3.89852
1.4	3.89881
1.41	3.89908
1.42	3.89934
1.43	3.89959
1.44	3.89983
1.45	3.90006
1.46	3.90027
1.47	3.90048
1.48	3.90068
1.49	3.90087
1.5	3.90105
1.51	3.90122
1.52	3.90138
1.53	3.90154
1.54	3.90169
1.55	3.90184
1.56	3.90197
1.57	3.9021
1.58	3.90223
1.59	3.90235
1.6	3.90246
1.61	3.90257
1.62	3.90267
1.63	3.90277
1.64	3.90287
1.65	3.90296
1.66	3.90304
1.67	3.90313
1.68	3.90321
1.69	3.90328
1.7	3.90335
1.71	3.90342
1.72	3.90349
1.73	3.90355
1.74	3.90361
1.75	3.90367
1.76	3.90372
1.77	3.90377
1.78	3.90382
1.79	3.90387
1.8	3.90392
1.81	3.90396
1.82	3.904
1.83	3.90404
1.84	3.90408
1.85	3.90411
1.86	3.90415
1.87	3.90418
1.88	3.90421
1.89	3.90424
1.9	3.90427
1.91	3.9043
1.92	3.90432
1.93	3.90435
1.94	3.90437
1.95	3.90439
1.96	3.90442
1.97	3.90444
1.98	3.90446
1.99	3.90448

0	2.54293
0.01	2.58461
0.02	2.62509
0.03	2.66445
0.04	2.70272
0.05	2.73997
0.06	2.77622
0.07	2.81152
0.08	2.8459
0.09	2.8794
0.1	2.91202
0.11	2.94381
0.12	2.97479
0.13	3.00496
0.14	3.03436
0.15	3.063
0.16	3.0909
0.17	3.11806
0.18	3.14451
0.19	3.17026
0.2	3.19532
0.21	3.2197
0.22	3.24342
0.23	3.26648
0.24	3.2889
0.25	3.31069
0.26	3.33186
0.27	3.35242
0.28	3.37238
0.29	3.39175
0.3	3.41054
0.31	3.42877
0.32	3.44643
0.33	3.46356
0.34	3.48014
0.35	3.4962
0.36	3.51175
0.37	3.52679
0.38	3.54134
0.39	3.55541
0.4	3.56901
0.41	3.58215
0.42	3.59484
0.43	3.60709
0.44	3.61892
0.45	3.63033
0.46	3.64133
0.47	3.65195
0.48	3.66217
0.49	3.67203
0.5	3.68153
0.51	3.69067
0.52	3.69947
0.53	3.70794
0.54	3.7161
0.55	3.72394
0.56	3.73148
0.57	3.73873
0.58	3.74569
0.59	3.75239
0.6	3.75882
0.61	3.765
0.62	3.77093
0.63	3.77663
0.64	3.78209
0.65	3.78734
0.66	3.79237
0.67	3.7972
0.68	3.80183
0.69	3.80627
0.7	3.81053
0.71	3.81461
0.72	3.81852
0.73	3.82227
0.74	3.82586
0.75	3.8293
0.76	3.8326
0.77	3.83575
0.78	3.83878
0.79	3.84167
0.8	3.84444
0.81	3.8471
0.82	3.84964
0.83	3.85207
0.84	3.8544
0.85	3.85662
0.86	3.85875
0.87	3.86079
0.88	3.86274
0.89	3.86461
0.9	3.86639
0.91	3.8681
0.92	3.86973
0.93	3.87129
0.94	3.87278
0.95	3.87421
0.96	3.87557
0.97	3.87688
0.98	3.87813
0.99	3.87932
1	3.88046
1.01	3.88155
1.02	3.88259
1.03	3.88358
1.04	3.88454
1.05	3.88544
1.06	3.88631
1.07	3.88714
1.08	3.88794
1.09	3.8887
1.1	3.88942
1.11	3.89011
1.12	3.89077
1.13	3.89141
1.14	3.89201
1.15	3.89259
1.16	3.89314
1.17	3.89367
1.18	3.89417
1.19	3.89465
1.2	3.89511
1.21	3.89555
1.22	3.89597
1.23	3.89637
1.24	3.89675
1.25	3.89711
1.26	3.89746
1.27	3.8978
1.28	3.89811
1.29	3.89842
1.3	3.89871
1.31	3.89899
1.32	3.89925
1.33	3.8995
1.34	3.89975
1.35	3.89998
1.36	3.9002
1.37	3.90041
1.38	3.90061
1.39	3.9008
1.4	3.90098
1.41	3.90116
1.42	3.90133
1.43	3.90149
1.44	3.90164
1.45	3.90179
1.46	3.90192
1.47	3.90206
1.48	3.90218
1.49	3.90231
1.5	3.90242
1.51	3.90253
1.52	3.90264
1.53	3.90274
1.54	3.90284
1.55	3.90293
1.56	3.90301
1.57	3.9031
1.58	3.90318
1.59	3.90326
1.6	3.90333
1.61	3.9034
1.62	3.90346
1.63	3.90353
1.64	3.90359
1.65	3.90365
1.66	3.9037
1.67	3.90376
1.68	3.90381
1.69	3.90385
1.7	3.9039
1.71	3.90394
1.72	3.90399
1.73	3.90403
1.74	3.90406
1.75	3.9041
1.76	3.90414
1.77	3.90417
1.78	3.9042
1.79	3.90423
1.8	3.90426
1.81	3.90429
1.82	3.90431
1.83	3.90434
1.84	3.90436
1.85	3.90439
1.86	3.90441
1.87	3.90443
1.88	3.90445
1.89	3.90447
1.9	3.90449
1.91	3.90451
1.92	3.90452
1.93	3.90454
1.94	3.90455
1.95	3.90457
1.96	3.90458
1.97	3.90459
1.98	3.90461
1.99	3.90462

0	3.02953
0.01	3.05829
0.02	3.08631
0.03	3.11359
0.04	3.14016
0.05	3.16603
0.06	3.1912
0.07	3.2157
0.08	3.23952
0.09	3.26269
0.1	3.28522
0.11	3.30711
0.12	3.32839
0.13	3.34905
0.14	3.3691
0.15	3.38857
0.16	3.40746
0.17	3.42578
0.18	3.44354
0.19	3.46075
0.2	3.47742
0.21	3.49357
0.22	3.5092
0.23	3.52432
0.24	3.53896
0.25	3.5531
0.26	3.56678
0.27	3.57999
0.28	3.59276
0.29	3.60508
0.3	3.61698
0.31	3.62846
0.32	3.63953
0.33	3.65021
0.34	3.6605
0.35	3.67042
0.36	3.67997
0.37	3.68917
0.38	3.69803
0.39	3.70656
0.4	3.71476
0.41	3.72265
0.42	3.73024
0.43	3.73754
0.44	3.74455
0.45	3.75129
0.46	3.75777
0.47	3.76399
0.48	3.76996
0.49	3.77569
0.5	3.7812
0.51	3.78648
0.52	3.79155
0.53	3.79641
0.54	3.80107
0.55	3.80554
0.56	3.80983
0.57	3.81394
0.58	3.81788
0.59	3.82166
0.6	3.82527
0.61	3.82874
0.62	3.83206
0.63	3.83524
0.64	3.83828
0.65	3.8412
0.66	3.84399
0.67	3.84667
0.68	3.84922
0.69	3.85167
0.7	3.85402
0.71	3.85626
0.72	3.8584
0.73	3.86046
0.74	3.86242
0.75	3.8643
0.76	3.8661
0.77	3.86782
0.78	3.86946
0.79	3.87103
0.8	3.87254
0.81	3.87398
0.82	3.87535
0.83	3.87666
0.84	3.87792
0.85	3.87912
0.86	3.88027
0.87	3.88137
0.88	3.88242
0.89	3.88342
0.9	3.88438
0.91	3.8853
0.92	3.88617
0.93	3.88701
0.94	3.88781
0.95	3.88857
0.96	3.8893
0.97	3.89
0.98	3.89067
0.99	3.8913
1	3.89191
1.01	3.89249
1.02	3.89305
1.03	3.89358
1.04	3.89409
1.05	3.89457
1.06	3.89503
1.07	3.89548
1.08	3.8959
1.09	3.8963
1.1	3.89669
1.11	3.89705
1.12	3.89741
1.13	3.89774
1.14	3.89806
1.15	3.89837
1.16	3.89866
1.17	3.89894
1.18	3.89921
1.19	3.89946
1.2	3.89971
1.21	3.89994
1.22	3.90016
1.23	3.90037
1.24	3.90058
1.25	3.90077
1.26	3.90096
1.27	3.90113
1.28	3.9013
1.29	3.90146
1.3	3.90162
1.31	3.90176
1.32	3.9019
1.33	3.90204
1.34	3.90216
1.35	3.90229
1.36	3.9024
1.37	3.90251
1.38	3.90262
1.39	3.90272
1.4	3.90282
1.41	3.90291
1.42	3.903
1.43	3.90308
1.44	3.90317
1.45	3.90324
1.46	3.90332
1.47	3.90339
1.48	3.90345
1.49	3.90352
1.5	3.90358
1.51	3.90364
1.52	3.90369
1.53	3.90375
1.54	3.9038
1.55	3.90385
1.56	3.90389
1.57	3.90394
1.58	3.90398
1.59	3.90402
1.6	3.90406
1.61	3.90409
1.62	3.90413
1.63	3.90416
1.64	3.9042
1.65	3.90423
1.66	3.90426
1.67	3.90428
1.68	3.90431
1.69	3.90434
1.7	3.90436
1.71	3.90438
1.72	3.90441
1.73	3.90443
1.74	3.90445
1.75	3.90447
1.76	3.90448
1.77	3.9045
1.78	3.90452
1.79	3.90454
1.8	3.90455
1.81	3.90457
1.82	3.90458
1.83	3.90459
1.84	3.90461
1.85	3.90462
1.86	3.90463
1.87	3.90464
1.88	3.90465
1.89	3.90466
1.9	3.90467
1.91	3.90468
1.92	3.90469
1.93	3.9047
1.94	3.90471
1.95	3.90471
1.96	3.90472
1.97	3.90473
1.98	3.90473
1.99	3.90474

0	3.51542
0.01	3.53035
0.02	3.54478
0.03	3.55873
0.04	3.57222
0.05	3.58525
0.06	3.59783
0.07	3.60998
0.08	3.62171
0.09	3.63302
0.1	3.64393
0.11	3.65445
0.12	3.66459
0.13	3.67436
0.14	3.68376
0.15	3.69283
0.16	3.70155
0.17	3.70994
0.18	3.71802
0.19	3.72578
0.2	3.73325
0.21	3.74043
0.22	3.74733
0.23	3.75396
0.24	3.76033
0.25	3.76645
0.26	3.77233
0.27	3.77797
0.28	3.78338
0.29	3.78857
0.3	3.79355
0.31	3.79833
0.32	3.80292
0.33	3.80731
0.34	3.81153
0.35	3.81557
0.36	3.81944
0.37	3.82315
0.38	3.8267
0.39	3.83011
0.4	3.83337
0.41	3.8365
0.42	3.83949
0.43	3.84235
0.44	3.8451
0.45	3.84772
0.46	3.85023
0.47	3.85264
0.48	3.85494
0.49	3.85714
0.5	3.85925
0.51	3.86127
0.52	3.8632
0.53	3.86504
0.54	3.86681
0.55	3.8685
0.56	3.87011
0.57	3.87166
0.58	3.87313
0.59	3.87454
0.6	3.87589
0.61	3.87718
0.62	3.87842
0.63	3.8796
0.64	3.88072
0.65	3.8818
0.66	3.88283
0.67	3.88382
0.68	3.88476
0.69	3.88566
0.7	3.88652
0.71	3.88734
0.72	3.88812
0.73	3.88887
0.74	3.88959
0.75	3.89028
0.76	3.89093
0.77	3.89155
0.78	3.89215
0.79	3.89272
0.8	3.89327
0.81	3.89379
0.82	3.89429
0.83	3.89476
0.84	3.89522
0.85	3.89565
0.86	3.89606
0.87	3.89646
0.88	3.89684
0.89	3.8972
0.9	3.89755
0.91	3.89787
0.92	3.89819
0.93	3.89849
0.94	3.89878
